income,loan_amount,credit_score,credit_utilization,delinquencies,repayment_score,employment_years,dti,ltv,employment_type,loan_purpose,defaulted
31303.59,12132.95,730,0.1701,0,73.7,10.1,0.1321,0.1746,Full-time,Debt Consolidation,0
49433.99,33334.56,684,0.2351,1,54.1,9.2,0.2204,0.1796,Part-time,Home Improvement,0
73846.91,4430.38,694,0.8865,1,70.2,5.4,0.1171,0.05,Full-time,Home Improvement,0
71713.85,4360.63,671,0.3795,1,97.8,11.3,0.0694,0.05,Full-time,Debt Consolidation,0
50177.24,4246.32,575,0.1924,0,52.6,4.6,0.0479,0.05,Full-time,Debt Consolidation,1
68118.63,19924.4,799,0.0975,0,74.2,5.9,0.0805,0.1422,Full-time,Major Purchase,0
96132.14,34828.75,710,0.5269,0,76.7,7.7,0.1264,0.0881,Full-time,Business,0
15150.39,12120.31,615,0.1736,0,49.2,8.0,0.2745,0.1823,Full-time,Debt Consolidation,0
110969.69,10475.14,802,0.2993,0,88.1,2.6,0.0421,0.05,Self-employed,Major Purchase,0
62384.65,30883.32,660,0.6648,0,75.8,2.6,0.1955,0.1204,Full-time,Home Improvement,0
79891.64,5768.83,778,0.0393,0,92.3,6.0,0.0209,0.05,Self-employed,Debt Consolidation,0
48154.28,6309.56,652,0.2283,0,83.2,2.8,0.0656,0.0827,Full-time,Business,0
65937.77,7183.54,648,0.2767,0,60.1,5.4,0.0564,0.05,Part-time,Debt Consolidation,0
22451.66,6866.82,733,0.6476,0,79.4,6.3,0.2811,0.1345,Full-time,Debt Consolidation,0
83603.43,6567.13,758,0.3627,1,60.2,5.5,0.0644,0.05,Full-time,Debt Consolidation,0
50890.06,15679.0,684,0.1978,1,91.7,2.8,0.1255,0.1859,Full-time,Home Improvement,0
40987.19,32789.75,602,0.1823,1,53.3,3.3,0.2533,0.2309,Full-time,Debt Consolidation,1
74871.16,8475.46,551,0.0339,1,60.7,5.8,0.0465,0.05,Full-time,Home Improvement,0
32276.39,25821.11,596,0.2283,0,47.8,5.6,0.2429,0.3527,Part-time,Debt Consolidation,1
53200.27,19956.15,700,0.2249,0,59.1,5.9,0.1205,0.1121,Full-time,Debt Consolidation,0
31486.99,3353.9,612,0.2505,0,56.5,5.8,0.0828,0.05,Part-time,Home Improvement,0
63523.14,9216.3,661,0.2619,0,60.2,9.0,0.0645,0.0703,Full-time,Business,0
33662.12,12950.75,664,0.1768,0,95.4,3.4,0.1301,0.1778,Full-time,Debt Consolidation,0
31015.1,10171.01,625,0.3492,1,69.7,6.7,0.1985,0.1382,Full-time,Home Improvement,0
52869.83,42295.86,587,0.6414,0,55.9,5.0,0.2794,0.1879,Full-time,Debt Consolidation,1
105597.94,15808.06,700,0.2064,0,61.9,10.8,0.05,0.05,Full-time,Debt Consolidation,0
65056.17,19337.15,709,0.3315,0,64.2,4.1,0.108,0.0877,Full-time,Home Improvement,0
56038.96,5826.59,630,0.1581,1,70.5,6.2,0.0667,0.05,Part-time,Major Purchase,0
62773.6,26933.1,625,0.2187,0,45.4,8.9,0.1281,0.1312,Full-time,Home Improvement,0
40035.39,32028.31,627,0.1457,0,49.3,3.5,0.2182,0.1888,Part-time,Debt Consolidation,0
85204.72,44994.0,614,0.3713,0,37.9,7.5,0.1581,0.2396,Unemployed,Debt Consolidation,1
51852.28,38320.5,665,0.2046,1,85.4,5.5,0.2289,0.2022,Full-time,Debt Consolidation,0
106417.89,19170.29,717,0.0682,0,100.0,1.0,0.0478,0.0783,Full-time,Major Purchase,1
79118.44,2657.03,657,0.2278,0,99.7,4.9,0.0288,0.05,Full-time,Home Improvement,0
111773.98,32518.73,793,0.0619,1,86.8,12.0,0.0845,0.078,Full-time,Home Improvement,0
51414.36,12151.01,762,0.2869,0,80.7,4.4,0.0969,0.0642,Self-employed,Home Improvement,0
59528.87,5381.38,632,0.33,0,,,0.0616,0.05,Part-time,Debt Consolidation,0
85666.66,16702.46,631,0.1527,2,56.9,6.3,0.0876,0.0597,Full-time,Home Improvement,0
85903.09,33752.64,605,0.2982,0,62.7,2.5,0.1193,0.1534,Full-time,Home Improvement,0
86614.35,14315.77,638,0.0702,0,65.6,2.3,0.0455,0.05,Full-time,Business,0
32446.72,25957.37,663,0.5711,0,74.7,7.9,0.3187,0.1897,Self-employed,Home Improvement,0
39597.71,10555.7,728,0.3643,2,100.0,6.7,0.1908,0.0718,Full-time,Home Improvement,0
59366.74,9142.61,661,0.3545,0,85.5,5.7,0.08,0.05,Full-time,Business,0
37776.99,10694.31,736,0.3226,0,74.9,2.3,0.1294,0.126,Unemployed,Debt Consolidation,0
28398.7,7928.19,830,0.4237,0,80.7,7.1,0.1744,0.0694,Part-time,Debt Consolidation,0
52234.0,14905.15,642,0.0867,0,51.8,11.5,0.0804,0.0913,Full-time,Debt Consolidation,0
20762.07,16609.66,616,0.2666,1,75.1,9.6,0.3423,0.1978,Self-employed,Debt Consolidation,0
40678.88,10466.3,608,0.4297,1,41.1,4.6,0.1673,0.0634,Full-time,Debt Consolidation,1
64281.88,12709.58,721,0.2672,2,72.7,2.7,0.1147,0.0698,Self-employed,Major Purchase,0
35191.61,24319.07,574,0.622,0,61.5,5.4,0.2931,0.161,Full-time,Home Improvement,1
32253.27,9851.84,812,0.3423,1,100.0,5.7,0.1869,0.0826,Full-time,Home Improvement,0
107338.26,56553.52,760,0.3853,0,100.0,5.3,0.1523,0.1614,Full-time,Major Purchase,0
79971.29,10042.0,654,0.4737,0,71.8,6.4,0.0728,0.0567,Full-time,Major Purchase,0
56486.41,44321.91,623,0.0087,0,88.7,1.9,0.1894,0.4085,Full-time,Business,0
91944.58,24285.68,518,0.0092,0,47.6,6.1,0.0641,0.1044,Full-time,Debt Consolidation,0
52381.36,23715.38,585,0.1738,0,47.7,8.5,0.1326,0.1258,Full-time,Home Improvement,0
44739.05,14795.56,733,0.3247,0,85.8,9.1,0.1316,0.0999,Full-time,Debt Consolidation,0
38969.45,6228.36,525,0.4612,1,66.3,3.4,0.1544,0.0515,Full-time,Debt Consolidation,1
160068.11,23866.77,796,0.3114,1,91.8,4.8,0.0573,0.05,Full-time,Business,0
71685.74,16777.19,676,0.3534,1,76.1,4.0,0.1084,0.0701,Full-time,Home Improvement,0
70085.46,7129.08,570,0.3349,0,50.6,6.4,0.0588,0.05,Full-time,Debt Consolidation,0
42575.62,34060.49,710,0.2149,0,80.6,2.5,0.2283,0.1903,Full-time,Debt Consolidation,0
19530.66,15624.53,761,0.3396,1,86.7,4.1,0.3787,0.2255,Full-time,Business,0
61904.59,8466.77,690,0.2528,0,79.7,2.6,0.0622,0.05,Full-time,Debt Consolidation,0
60448.69,19769.3,698,0.1529,0,91.6,3.0,0.0967,0.1126,Full-time,Debt Consolidation,0
92037.48,33173.16,678,0.0415,1,68.9,8.9,0.1028,0.2137,Part-time,Debt Consolidation,0
66036.52,17919.8,776,0.4875,0,90.4,4.8,0.1183,0.0887,Part-time,Debt Consolidation,0
37310.71,3661.73,554,0.3298,0,38.5,9.3,0.0872,0.05,Full-time,Major Purchase,0
56060.99,17109.35,593,0.3901,0,31.5,6.4,0.1233,0.0813,Unemployed,Debt Consolidation,1
38686.89,29667.69,624,0.0883,0,70.6,8.3,0.2005,0.3289,Full-time,Major Purchase,0
34057.98,11698.3,697,0.4807,0,59.1,8.2,0.184,0.0868,Full-time,Home Improvement,0
73051.02,13487.88,623,0.2244,2,90.0,0.9,0.0993,0.0982,,Home Improvement,0
43185.04,3634.25,619,0.433,0,46.9,4.8,0.0924,0.0505,Full-time,Debt Consolidation,0
84772.53,32391.3,731,0.2042,0,73.8,4.5,0.109,0.1488,Full-time,Debt Consolidation,0
78027.27,19577.66,768,0.0922,0,89.0,3.2,0.0687,0.1049,Full-time,Business,0
31823.7,25458.96,654,0.3735,1,69.6,6.0,0.3142,0.312,Part-time,Home Improvement,0
180194.28,15728.83,638,0.3586,0,65.5,3.7,0.0353,0.05,Self-employed,Debt Consolidation,1
86668.25,28793.63,715,0.3492,0,84.7,5.6,0.1087,0.1426,Full-time,Home Improvement,0
50649.68,40519.74,716,0.5065,0,100.0,6.2,0.264,0.3669,Unemployed,Debt Consolidation,0
41413.66,33130.93,618,0.1483,0,80.5,3.9,0.2178,0.3638,Full-time,Debt Consolidation,0
53070.15,15601.32,752,0.2977,3,98.3,3.2,0.1788,0.0756,Full-time,Home Improvement,0
83293.31,20571.09,798,0.5146,0,100.0,4.5,0.1038,0.1447,Full-time,Home Improvement,0
44151.3,30227.06,657,0.1814,1,57.5,10.0,0.2211,0.2612,Full-time,Debt Consolidation,0
75820.39,46245.97,659,0.4817,2,48.8,2.4,0.2238,0.2046,Full-time,Debt Consolidation,1
44631.28,5308.79,586,0.1335,0,47.4,8.8,0.0501,0.0685,Full-time,Debt Consolidation,0
29393.38,23514.7,656,0.2832,0,66.3,7.1,0.2614,0.211,Unemployed,Major Purchase,1
127882.85,7259.41,562,0.2328,2,60.4,4.1,0.0455,0.05,Part-time,Business,1
126619.58,32388.31,597,0.5273,1,39.4,6.8,0.1009,0.0645,Full-time,Major Purchase,1
110722.62,15446.03,584,0.4379,0,81.9,5.5,0.062,0.05,Full-time,Debt Consolidation,0
53725.5,32244.19,767,0.308,0,100.0,4.2,0.1853,0.2403,Full-time,Debt Consolidation,0
50273.44,40218.75,650,0.3845,1,87.7,5.6,0.2709,0.3142,Part-time,Debt Consolidation,0
37544.15,3992.87,660,0.1558,0,,,0.0554,0.05,Full-time,Debt Consolidation,1
72706.66,34995.25,722,0.3812,0,86.9,7.8,0.1533,0.1486,Part-time,Home Improvement,0
62696.2,7150.76,612,0.173,1,51.9,9.9,0.0664,0.0501,Unemployed,Home Improvement,1
45153.29,5289.35,662,0.3474,2,83.6,7.7,0.1367,0.05,Full-time,Debt Consolidation,0
48487.4,8837.08,533,0.2695,0,48.3,5.7,0.0838,0.0528,Full-time,Debt Consolidation,0
136351.3,6877.67,542,0.3915,0,,,0.0328,0.05,Full-time,Home Improvement,0
63033.44,8243.54,499,0.679,1,28.1,3.3,0.128,0.05,Full-time,Debt Consolidation,1
166378.8,11369.94,720,0.1725,0,68.5,7.1,0.0239,0.05,Full-time,Debt Consolidation,0
224534.81,2689.44,576,0.26,0,49.2,4.0,0.0112,0.05,Full-time,Home Improvement,0
26836.8,5145.87,566,0.2367,0,58.4,3.7,0.1095,0.0791,Part-time,Debt Consolidation,1
24143.32,2782.39,673,0.3693,0,57.2,7.6,0.1378,0.0561,Full-time,Debt Consolidation,0
26426.43,3556.61,582,0.1918,0,82.5,0.7,0.0846,0.0686,Full-time,Business,0
43861.01,20871.87,629,0.4406,1,75.5,7.2,0.2139,0.1664,Full-time,Education,0
38847.55,8748.27,738,0.1882,0,82.1,2.1,0.0889,0.0695,Unemployed,Debt Consolidation,0
38609.58,5573.54,670,0.671,0,58.0,5.4,0.1598,0.0694,Full-time,Debt Consolidation,0
66445.17,38179.34,641,0.4784,0,55.0,5.1,0.1897,0.2204,Full-time,Home Improvement,0
39721.96,5745.98,645,0.0291,0,90.7,10.8,0.04,0.05,Full-time,Debt Consolidation,0
42773.18,16248.09,662,0.0861,1,58.5,4.2,0.1337,0.2221,Part-time,Debt Consolidation,0
70535.11,23563.56,757,0.0601,1,75.3,4.9,0.1033,0.1448,Full-time,Home Improvement,0
45256.34,15680.33,633,0.3051,0,63.4,10.2,0.1317,0.1409,Full-time,Major Purchase,0
42279.86,10103.59,666,0.4249,1,76.7,8.0,0.1581,0.0664,Full-time,Home Improvement,0
76799.99,35728.5,585,0.1827,0,78.8,2.7,0.1288,0.1863,,Debt Consolidation,0
92848.12,6828.71,641,0.0828,0,76.6,5.7,0.0241,0.05,Self-employed,Debt Consolidation,0
65535.34,52428.27,588,0.1033,0,83.8,6.2,0.2034,0.2463,Full-time,Home Improvement,1
126074.23,19777.42,663,0.121,1,57.8,4.3,0.0541,0.05,,Home Improvement,0
43175.92,8285.09,574,0.542,0,66.8,2.3,0.1364,0.0634,Part-time,Home Improvement,0
50286.86,5084.75,574,0.129,1,53.0,6.3,0.0666,0.05,Full-time,Debt Consolidation,0
23148.04,13524.13,710,0.0964,0,83.2,7.4,0.1702,0.1946,Self-employed,Major Purchase,0
62762.47,20698.36,687,0.2235,0,93.9,6.5,0.1048,0.1103,Full-time,Debt Consolidation,0
58955.82,11954.1,850,0.5722,1,94.0,3.6,0.1389,0.0688,Full-time,Major Purchase,0
70615.21,20582.42,496,0.1934,0,54.4,6.2,0.0897,0.0953,Full-time,Home Improvement,0
115032.73,4066.01,616,0.1673,0,63.7,1.4,0.019,0.05,Full-time,Home Improvement,0
45036.16,22170.11,696,0.2898,0,69.7,3.4,0.1645,0.1979,Full-time,Debt Consolidation,0
38538.62,2864.74,567,0.5201,0,51.7,2.1,0.115,0.05,Full-time,Home Improvement,0
81904.46,14645.53,619,0.086,0,80.2,7.0,0.0505,0.106,Full-time,Debt Consolidation,0
41039.14,16615.14,742,0.2782,1,73.8,7.6,0.1752,0.1212,Full-time,Business,0
13375.68,8178.24,729,0.2757,1,73.4,7.1,0.3849,0.1753,Full-time,Major Purchase,0
60538.96,27336.92,850,0.3111,0,87.4,2.5,0.1454,0.1205,Full-time,Debt Consolidation,0
81713.67,12488.81,670,0.1945,0,87.8,5.9,0.0538,0.0755,Self-employed,Home Improvement,0
74008.39,27866.38,720,0.695,0,100.0,4.5,0.158,0.1786,Full-time,Debt Consolidation,0
73276.55,18668.32,608,0.2811,0,65.6,6.1,0.0888,0.0684,,Major Purchase,0
30612.23,4711.98,534,0.3181,2,50.1,5.0,0.1901,0.0819,Full-time,Home Improvement,1
71227.14,3213.87,768,0.4637,0,89.0,6.0,0.0577,0.05,Part-time,Home Improvement,0
89147.09,11383.1,592,0.0779,0,56.9,10.3,0.0369,0.05,Full-time,Business,0
92253.54,9633.76,499,0.4598,0,38.0,8.6,0.0609,0.05,Full-time,Debt Consolidation,1
59122.48,8605.1,780,0.3906,0,96.0,5.5,0.0825,0.0584,Full-time,Major Purchase,0
56925.14,36689.55,644,0.1086,1,73.0,7.6,0.1895,0.1545,Full-time,Debt Consolidation,0
70040.29,6584.35,664,0.44,0,72.0,4.4,0.0678,0.05,,Debt Consolidation,0
41381.7,17111.6,744,0.6997,0,77.7,3.2,0.221,0.1305,Full-time,Home Improvement,0
104503.5,6230.38,699,0.0975,0,83.9,4.1,0.021,0.05,Full-time,Debt Consolidation,0
53970.02,30833.54,666,0.1762,0,57.6,5.1,0.1606,0.226,Full-time,Debt Consolidation,0
61880.88,17573.95,667,0.1684,0,79.8,3.9,0.0878,0.0877,Full-time,Debt Consolidation,0
120804.37,8208.64,731,0.3786,1,100.0,5.0,0.0488,0.05,Full-time,Debt Consolidation,0
23736.67,10360.86,640,0.2083,0,58.6,5.1,0.1679,0.1899,Unemployed,Debt Consolidation,1
66262.77,46623.87,797,0.6825,2,54.1,6.1,0.2793,0.1907,Full-time,Business,1
48871.47,8647.1,693,0.1128,0,60.7,2.7,0.0591,0.05,Full-time,Debt Consolidation,0
156118.21,39991.21,613,0.079,2,79.6,5.2,0.0805,0.0847,Full-time,Debt Consolidation,0
32987.92,14243.06,621,0.2675,0,88.5,2.9,0.162,0.1392,Part-time,Major Purchase,0
48395.69,38716.55,570,0.0938,0,34.1,4.3,0.206,0.3417,Part-time,Debt Consolidation,1
65168.58,21926.73,756,0.2184,0,100.0,2.6,0.1049,0.186,Full-time,Major Purchase,0
86850.56,39239.23,584,0.2712,0,65.3,13.8,0.1309,0.2337,Full-time,Major Purchase,0
44868.9,28123.43,720,0.4832,0,29.5,12.7,0.228,0.2568,Part-time,Debt Consolidation,0
132587.85,31897.62,547,0.2826,0,38.1,3.1,0.0731,0.1471,Self-employed,Debt Consolidation,1
50396.29,13540.35,722,0.4184,0,71.4,3.1,0.1243,0.0867,Full-time,Business,0
53298.75,4135.6,606,0.191,1,61.4,6.7,0.0669,0.05,Full-time,Debt Consolidation,0
19322.89,10035.96,666,0.1052,3,72.9,9.4,0.3502,0.1405,Full-time,Debt Consolidation,0
30419.26,6181.05,583,0.0653,0,61.3,9.7,0.0642,0.0528,Part-time,Home Improvement,0
38007.16,30405.73,632,0.4968,1,56.2,5.8,0.3177,0.2641,Full-time,Education,1
91745.9,15027.1,707,0.67,0,80.7,3.9,0.0919,0.0812,Full-time,Debt Consolidation,0
89179.59,4440.31,755,0.3011,1,97.2,2.6,0.0497,0.05,Full-time,Debt Consolidation,0
41574.0,33259.2,547,0.2034,0,33.1,2.2,0.2272,0.2013,Full-time,Debt Consolidation,1
75213.96,19275.23,680,0.3711,0,82.8,2.9,0.097,0.0628,Full-time,Debt Consolidation,0
72764.05,25365.73,569,0.3279,2,15.2,4.3,0.1491,0.17,Full-time,Debt Consolidation,1
53094.43,24661.93,603,0.2352,0,34.4,1.7,0.1434,0.1804,Full-time,Major Purchase,0
134193.57,11744.27,573,0.029,1,49.5,4.7,0.0315,0.05,Full-time,Business,0
60582.89,14617.75,619,0.2381,0,32.4,2.8,0.0862,0.0613,Full-time,Home Improvement,0
34008.69,15532.44,701,0.2607,1,73.0,7.0,0.2001,0.1186,Part-time,Major Purchase,0
45726.2,4541.72,627,0.1464,1,70.4,5.5,0.0731,0.05,Full-time,Home Improvement,0
41923.63,33538.9,707,0.2852,0,94.8,6.1,0.241,0.2264,Full-time,Home Improvement,0
22460.7,12376.0,655,0.1054,1,96.9,5.7,0.2195,0.1495,Full-time,Debt Consolidation,0
45678.1,7008.31,657,0.1281,0,86.5,7.6,0.057,0.0673,Full-time,Home Improvement,0
22905.04,18324.03,652,0.1354,0,47.8,1.3,0.2345,0.3468,Full-time,Major Purchase,0
34239.35,5848.31,678,0.046,1,86.4,6.7,0.0857,0.052,Full-time,Home Improvement,0
73147.33,30540.72,544,0.4745,1,51.0,5.1,0.1633,0.1284,Self-employed,Debt Consolidation,1
16620.87,4250.42,654,0.3399,0,55.6,2.3,0.2086,0.1445,Full-time,Debt Consolidation,0
36351.84,18951.44,637,0.4287,0,53.2,14.6,0.21,0.1474,Full-time,Home Improvement,0
56657.38,18261.03,620,0.3062,0,48.4,5.3,0.1163,0.141,Full-time,Debt Consolidation,1
59184.53,28498.5,778,0.4872,1,77.5,14.8,0.1951,0.1716,Full-time,Home Improvement,0
35501.91,9741.24,456,0.0547,2,26.0,3.5,0.1446,0.078,Part-time,Debt Consolidation,1
59402.02,31020.21,659,0.0619,0,60.0,10.0,0.1328,0.1531,Full-time,Home Improvement,0
62836.63,21891.07,630,0.0666,0,79.7,3.7,0.0912,0.1456,Full-time,Home Improvement,0
58469.65,23482.66,683,0.5712,0,80.2,5.8,0.1667,0.1059,Full-time,Debt Consolidation,0
43980.69,5277.27,585,0.2122,0,53.1,3.1,0.0635,0.05,Full-time,Major Purchase,0
74944.96,20420.38,695,0.0192,0,70.9,6.6,0.0672,0.074,Full-time,Debt Consolidation,0
111786.91,29725.99,696,0.3766,1,86.8,5.3,0.0988,0.0998,Self-employed,Major Purchase,0
42127.01,33625.79,725,0.2061,0,83.2,7.0,0.2268,0.2848,Part-time,Business,0
66891.61,53513.29,726,0.2566,1,91.5,4.4,0.2376,0.2418,Full-time,Business,0
106210.7,46390.03,585,0.1567,1,71.5,4.4,0.1267,0.1711,Full-time,Business,1
109035.57,16913.83,603,0.3473,0,69.5,4.0,0.0602,0.0519,Full-time,Home Improvement,0
84109.46,26984.1,613,0.1858,1,64.9,5.3,0.1072,0.0824,Full-time,Home Improvement,0
70127.13,18603.63,610,0.4201,0,65.0,3.0,0.1068,0.0898,Full-time,Debt Consolidation,0
77997.06,62397.65,713,0.1025,0,90.0,8.1,0.2015,0.1981,Self-employed,Education,0
29532.38,21607.8,670,0.2499,1,94.2,16.5,0.2772,0.2753,Full-time,Home Improvement,0
39296.95,31437.56,610,0.3234,1,48.4,4.8,0.2818,0.2847,Full-time,Home Improvement,1
76164.99,51215.17,570,0.0498,0,52.6,3.1,0.1661,0.2517,Part-time,Debt Consolidation,0
37400.35,5592.29,573,0.1915,0,60.7,8.7,0.0728,0.052,Full-time,Business,0
27202.06,21761.65,634,0.2553,1,47.6,6.0,0.3037,0.3417,Unemployed,Home Improvement,1
92962.19,5362.62,587,0.2262,0,53.8,8.8,0.0314,0.05,Full-time,Debt Consolidation,0
50252.89,40202.32,625,0.0573,0,100.0,6.3,0.2002,0.2253,Full-time,Major Purchase,0
42364.84,26265.68,661,0.2169,0,77.2,4.6,0.1857,0.2508,Full-time,Debt Consolidation,0
85043.66,6023.04,586,0.305,1,42.7,6.1,0.0569,0.05,Full-time,Debt Consolidation,0
31527.62,24586.1,678,0.4548,0,90.4,1.3,0.291,0.1807,Full-time,Debt Consolidation,0
47098.36,20539.65,620,0.0843,2,85.6,4.3,0.1685,0.114,Full-time,Home Improvement,0
48897.18,2880.99,626,0.1536,2,66.4,10.0,0.0858,0.05,Self-employed,Education,0
52755.82,30012.53,778,0.1786,1,93.7,2.1,0.1837,0.1594,Part-time,Business,0
99149.97,4794.16,631,0.1988,0,70.0,6.5,0.026,0.05,Full-time,Debt Consolidation,0
183020.56,35090.32,615,0.4289,0,31.9,7.9,0.0629,0.1024,Full-time,Debt Consolidation,0
52251.51,19119.35,594,0.5079,1,72.9,4.3,0.1808,0.1143,Full-time,Major Purchase,0
85198.77,41477.42,545,0.3199,0,61.1,7.4,0.1439,0.253,Full-time,Home Improvement,0
83825.52,30494.58,634,0.3096,0,68.5,2.3,0.1139,0.1078,Self-employed,Debt Consolidation,0
57403.36,37268.82,498,0.2569,1,47.4,4.4,0.2089,0.1548,Full-time,Major Purchase,1
47245.6,21930.47,673,0.1816,1,38.2,5.2,0.1645,0.143,Full-time,Debt Consolidation,0
29859.71,5204.34,635,0.0737,2,78.0,7.2,0.14,0.1054,Full-time,Major Purchase,0
96225.82,9793.64,585,0.294,0,81.6,12.8,0.0464,0.05,Full-time,Home Improvement,0
90772.6,7261.72,753,0.2565,0,86.1,4.8,0.0395,0.05,Full-time,Debt Consolidation,0
51356.52,18217.26,627,0.1281,0,100.0,5.0,0.1031,0.2002,Full-time,Major Purchase,0
71406.48,7914.62,636,0.5231,1,60.6,4.9,0.0962,0.05,Full-time,Debt Consolidation,0
63608.04,9958.77,819,0.3823,0,100.0,4.9,0.0809,0.0753,Full-time,Debt Consolidation,0
48860.42,39088.33,637,0.1089,0,68.1,8.6,0.208,0.2756,Full-time,Business,0
52149.33,13774.76,600,0.2419,0,67.8,1.5,0.0968,0.111,Full-time,Business,0
61239.43,39222.13,797,0.1732,1,100.0,3.1,0.1937,0.3475,Full-time,Debt Consolidation,0
155174.21,8157.07,541,0.3899,0,57.7,6.0,0.0307,0.05,Self-employed,Home Improvement,0
53876.14,23546.63,827,0.1541,0,81.3,5.3,0.1255,0.1341,Full-time,Home Improvement,0
45984.81,8135.96,752,0.3648,0,92.4,5.7,0.0996,0.05,Full-time,Debt Consolidation,0
31455.56,25164.45,809,0.5105,0,,,0.3089,0.2674,Full-time,Home Improvement,0
30332.39,24265.91,560,0.3845,0,78.2,8.3,0.2833,0.192,Full-time,Home Improvement,0
124333.25,10759.1,731,0.0549,0,84.8,6.0,0.0239,0.05,Full-time,Debt Consolidation,0
35865.22,10144.33,623,0.2072,1,57.6,5.1,0.1429,0.0695,Full-time,Debt Consolidation,0
35512.29,4161.65,737,0.1345,1,100.0,11.4,0.0892,0.0705,Full-time,Major Purchase,0
61056.81,5801.39,665,0.5557,2,75.3,4.6,0.1276,0.05,Full-time,Home Improvement,1
71100.27,2358.08,617,0.1714,0,70.7,6.1,0.0253,0.05,Full-time,Home Improvement,0
41168.29,18363.06,604,0.0068,0,84.1,1.2,0.1082,0.1977,Full-time,Debt Consolidation,0
138115.34,26008.64,611,0.3867,0,74.2,6.5,0.0654,0.057,Full-time,Debt Consolidation,0
19033.18,6681.09,733,0.1304,2,71.5,13.1,0.2597,0.1642,Full-time,Business,0
60065.59,7343.23,496,0.4892,0,33.3,16.0,0.088,0.0755,Full-time,Major Purchase,0
58253.34,19361.52,740,0.54,0,77.9,5.2,0.1465,0.1116,Full-time,Debt Consolidation,0
54627.17,25266.75,813,0.1708,0,100.0,2.8,0.1335,0.2238,Full-time,Debt Consolidation,0
63846.01,4256.07,807,0.1357,1,76.1,4.8,0.0501,0.05,Full-time,Debt Consolidation,0
25588.65,4035.09,584,0.1285,0,59.2,2.8,0.074,0.05,Self-employed,Home Improvement,0
88722.07,11587.09,669,0.1708,0,75.8,3.7,0.0452,0.0729,Full-time,Home Improvement,0
28598.35,2290.21,619,0.5718,0,42.7,5.8,0.1632,0.05,Part-time,Education,0
27340.99,8804.69,646,0.0222,0,73.8,8.4,0.0831,0.1023,Full-time,Debt Consolidation,0
38574.07,5533.28,636,0.41,0,71.4,6.0,0.111,0.0527,Full-time,Debt Consolidation,0
31253.47,9694.83,672,0.0797,0,65.6,8.7,0.0928,0.1048,Part-time,Major Purchase,0
58814.74,5039.28,628,0.4984,0,65.2,7.8,0.0816,0.05,,Debt Consolidation,1
31635.27,4677.65,700,0.2503,0,65.5,5.2,0.0925,0.065,Part-time,Education,0
32285.22,3663.78,599,0.3392,0,67.6,7.4,0.1029,0.05,Full-time,Debt Consolidation,0
33478.02,26782.41,711,0.1946,0,,,0.2338,0.4129,Full-time,Home Improvement,1
70240.09,19360.34,799,0.0393,0,77.3,5.4,0.0702,0.0724,Full-time,Major Purchase,0
25315.74,2648.85,658,0.0151,0,84.6,8.6,0.0294,0.05,Part-time,Debt Consolidation,0
162880.29,32848.67,627,0.2165,1,88.0,1.0,0.0653,0.0793,Full-time,Debt Consolidation,0
98420.97,18037.11,425,0.3862,0,33.0,9.4,0.0722,0.0642,Full-time,Home Improvement,1
56192.42,15077.65,633,0.4222,1,52.8,8.2,0.1398,0.0743,Full-time,Business,0
95113.33,14577.66,631,0.4359,0,75.4,6.9,0.0698,0.0645,Full-time,Business,0
49838.7,16108.23,583,0.0697,0,,,0.0876,0.1943,Self-employed,Debt Consolidation,0
80239.88,21410.93,543,0.2808,1,86.9,9.3,0.1042,0.1477,Full-time,Home Improvement,0
112990.53,15238.95,527,0.2999,0,34.2,2.2,0.0515,0.05,Full-time,Debt Consolidation,1
65099.97,16209.65,691,0.1607,0,65.1,5.9,0.0775,0.1142,Full-time,Debt Consolidation,0
69928.22,45231.15,596,0.1741,0,76.0,2.0,0.1732,0.3469,Full-time,Education,0
66232.94,52986.35,688,0.2399,0,86.2,5.4,0.2181,0.2614,Unemployed,Business,0
32960.76,26368.61,583,0.4997,1,66.5,5.7,0.3376,0.3159,Part-time,Debt Consolidation,1
122871.19,36533.03,554,0.057,1,68.3,1.7,0.0845,0.15,Self-employed,Home Improvement,0
36880.39,4156.64,764,0.5235,0,73.7,12.1,0.1293,0.05,Full-time,Major Purchase,0
58787.64,24837.31,698,0.3501,1,81.2,4.5,0.1647,0.117,Part-time,Debt Consolidation,0
35851.8,4600.74,676,0.3653,0,70.0,4.5,0.1042,0.05,Part-time,Home Improvement,0
50370.74,33508.43,678,0.631,0,78.6,1.7,0.2499,0.1887,Full-time,Debt Consolidation,0
52106.71,3254.86,789,0.5441,0,96.1,2.1,0.0902,0.05,Full-time,Home Improvement,0
63356.15,6701.9,624,0.4072,1,63.6,1.7,0.0906,0.05,Full-time,Home Improvement,0
128985.02,8276.42,673,0.2266,1,56.1,0.6,0.0374,0.05,Full-time,Debt Consolidation,0
46420.51,2291.38,836,0.2104,0,100.0,0.9,0.0445,0.05,Full-time,Debt Consolidation,0
100547.91,4877.39,693,0.1555,0,76.1,8.5,0.0228,0.05,Full-time,Debt Consolidation,0
49805.1,10905.96,712,0.1872,1,63.9,0.9,0.1037,0.0827,Full-time,Business,0
61374.68,6539.01,602,0.4509,1,,,0.098,0.05,Full-time,Debt Consolidation,0
